season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated
19,6,4.0,6,Lea Thompson,66.0,Artem Chigvintsev,10.49,0.0,98.0,,6,0.02,6,10.0,False,Correctly Predicted Safe,False,11.8491921005386,11.1695960502693,False,Correctly Predicted Safe,True,False
19,6,9.0,7,Michael Waltrip,50.0,Emma Slater,7.85,1.09,99.08,,7,0.02,7,16.0,True,Incorrectly Predicted Eliminated,False,8.976660682226212,8.413330341113106,False,Correctly Predicted Safe,True,False
19,6,6.0,8,Antonio Sabato Jr.,56.0,Cheryl Burke,4.61,0.01,98.01,,8,0.02,8,14.0,False,Correctly Predicted Safe,False,10.053859964093357,7.331929982046679,False,Correctly Predicted Safe,True,False
19,6,8.0,5,Tommy Chong,51.0,Peta Murgatroyd,13.98,0.91,98.9,,5,0.02,5,13.0,False,Correctly Predicted Safe,False,9.156193895870736,11.568096947935368,False,Correctly Predicted Safe,True,False
19,7,1.0,4,Bethany Mota,37.5,Derek Hough,16.91,0.0,99.41,,4,0.0059,1,5.0,False,Correctly Predicted Safe,True,14.506769825918761,15.708384912959382,False,Correctly Predicted Safe,True,False
19,7,2.0,6,Lea Thompson,35.0,Artem Chigvintsev,9.3,0.0,99.41,,6,0.0059,6,8.0,False,Correctly Predicted Safe,True,13.539651837524177,11.41982591876209,False,Correctly Predicted Safe,True,False
19,7,3.0,1,Alfonso Ribeiro,34.0,Witney Carson,17.5,0.0,99.41,,1,0.0059,2,4.0,False,Correctly Predicted Safe,True,13.152804642166343,15.326402321083172,False,Correctly Predicted Safe,True,False
19,7,4.0,3,Janel Parrish,33.5,Valentin Chmerkovskiy,17.5,0.0,99.41,,2,0.0059,3,6.0,False,Correctly Predicted Safe,True,12.959381044487428,15.229690522243715,False,Correctly Predicted Safe,True,False
19,7,5.0,2,Sadie Robertson,31.0,Mark Ballas,17.5,0.0,99.41,,3,0.0059,4,8.0,False,Correctly Predicted Safe,True,11.992263056092844,14.746131528046423,False,Correctly Predicted Safe,True,False
19,7,6.0,5,Tommy Chong,30.0,Peta Murgatroyd,13.53,0.0,99.41,,5,0.0059,5,11.0,False,Correctly Predicted Safe,True,11.60541586073501,12.567707930367504,False,Correctly Predicted Safe,True,False
19,7,7.0,8,Antonio Sabato Jr.,29.5,Cheryl Burke,1.89,0.0,13.58,,8,0.8642,8,15.0,True,Correctly Predicted Eliminated,True,11.411992263056092,6.650996131528046,True,Correctly Predicted Eliminated,True,True
19,7,8.0,7,Michael Waltrip,28.0,Emma Slater,5.88,0.59,100.0,,7,0.0059,7,15.0,False,Correctly Predicted Safe,True,10.831721470019342,8.35586073500967,False,Correctly Predicted Safe,True,False
19,8,1.0,3,Janel Parrish,43.0,Valentin Chmerkovskiy,20.03,0.0,100.0,,2,0.0,1,3.0,False,Correctly Predicted Safe,True,17.338709677419356,18.68435483870968,False,Correctly Predicted Safe,True,False
19,8,2.0,1,Alfonso Ribeiro,41.0,Witney Carson,20.03,0.0,100.0,,3,0.0,2,5.0,False,Correctly Predicted Safe,True,16.532258064516128,18.281129032258065,False,Correctly Predicted Safe,True,False
19,8,3.0,4,Bethany Mota,40.0,Derek Hough,16.8,0.0,100.0,,4,0.0,4,7.0,False,Correctly Predicted Safe,True,16.129032258064516,16.46451612903226,False,Correctly Predicted Safe,True,False
19,8,4.0,2,Sadie Robertson,38.0,Mark Ballas,20.03,0.0,100.0,,1,0.0,3,5.0,False,Correctly Predicted Safe,True,15.32258064516129,17.676290322580645,False,Correctly Predicted Safe,True,False
19,8,5.0,6,Lea Thompson,32.0,Artem Chigvintsev,7.43,0.0,100.0,,6,0.0,6,11.0,False,Correctly Predicted Safe,True,12.903225806451612,10.166612903225806,False,Correctly Predicted Safe,True,False
19,8,6.0,5,Tommy Chong,29.0,Peta Murgatroyd,12.68,0.0,100.0,,5,0.0,5,11.0,False,Correctly Predicted Safe,True,11.693548387096774,12.186774193548388,False,Correctly Predicted Safe,True,False
19,8,7.0,7,Michael Waltrip,25.0,Emma Slater,2.99,0.0,18.48,,7,0.8152,7,14.0,True,Correctly Predicted Eliminated,True,10.080645161290322,6.535322580645161,True,Correctly Predicted Eliminated,True,True
19,9,1.0,3,Janel Parrish,38.5,Valentin Chmerkovskiy,22.89,0.0,96.95,,3,0.0305,2,4.0,False,Correctly Predicted Safe,True,17.990654205607477,20.44032710280374,False,Correctly Predicted Safe,True,False
19,9,1.0,1,Alfonso Ribeiro,38.5,Witney Carson,23.77,0.0,96.95,,1,0.0305,1,2.0,False,Correctly Predicted Safe,True,17.990654205607477,20.88032710280374,False,Correctly Predicted Safe,True,False
19,9,3.0,4,Bethany Mota,37.0,Derek Hough,16.26,0.0,96.95,,4,0.0305,4,7.0,False,Correctly Predicted Safe,True,17.289719626168225,16.774859813084113,False,Correctly Predicted Safe,True,False
19,9,4.0,2,Sadie Robertson,36.5,Mark Ballas,23.77,0.0,96.95,,2,0.0305,3,6.0,False,Correctly Predicted Safe,True,17.056074766355138,20.413037383177567,False,Correctly Predicted Safe,True,False
19,9,5.0,6,Lea Thompson,35.0,Artem Chigvintsev,2.9,0.0,16.97,,6,0.8303,6,11.0,True,Correctly Predicted Eliminated,True,16.355140186915886,9.627570093457942,True,Correctly Predicted Eliminated,True,True
19,9,6.0,5,Tommy Chong,28.5,Peta Murgatroyd,10.42,3.05,100.0,,5,0.0305,5,11.0,False,Correctly Predicted Safe,True,13.317757009345794,11.868878504672896,False,Correctly Predicted Safe,True,False
19,10,1.0,3,Janel Parrish,39.0,Valentin Chmerkovskiy,23.07,0.0,100.0,,3,0.0,3,4.0,False,Correctly Predicted Safe,True,21.36986301369863,22.219931506849314,False,Correctly Predicted Safe,True,False
19,10,2.0,4,Bethany Mota,38.0,Derek Hough,13.45,0.0,100.0,,4,0.0,4,6.0,False,Correctly Predicted Safe,True,20.82191780821918,17.13595890410959,False,Correctly Predicted Safe,True,False
19,10,3.0,1,Alfonso Ribeiro,37.5,Witney Carson,29.34,0.0,100.0,,1,0.0,1,4.0,False,Correctly Predicted Safe,True,20.54794520547945,24.943972602739727,False,Correctly Predicted Safe,True,False
19,10,4.0,2,Sadie Robertson,37.0,Mark Ballas,29.34,0.0,100.0,,2,0.0,2,6.0,False,Correctly Predicted Safe,True,20.273972602739725,24.80698630136986,False,Correctly Predicted Safe,True,False
19,10,5.0,5,Tommy Chong,31.0,Peta Murgatroyd,4.8,0.0,23.01,,5,0.7699,5,10.0,True,Correctly Predicted Eliminated,True,16.986301369863014,10.893150684931507,True,Correctly Predicted Eliminated,True,True
19,11,1.0,1,Alfonso Ribeiro,40.0,Witney Carson,37.65,24.43,100.0,,1,0.2443,1,2.0,False,Correctly Predicted Safe,True,25.586408499804897,31.618204249902448,False,Correctly Predicted Safe,True,False
19,11,2.0,2,Sadie Robertson,39.333200000000005,Mark Ballas,35.71,0.0,50.21,,2,0.4979,2,4.0,True,Correctly Predicted Eliminated,True,25.159883070113153,30.434941535056577,True,Correctly Predicted Eliminated,True,True
19,11,3.0,3,Janel Parrish,38.99980000000001,Valentin Chmerkovskiy,20.73,0.0,33.61,,3,0.6639,3,6.0,True,Correctly Predicted Eliminated,True,24.94662035526728,22.83831017763364,True,Correctly Predicted Eliminated,True,True
19,11,4.0,4,Bethany Mota,38.0,Derek Hough,5.91,0.0,25.68,,4,0.7432,4,8.0,True,Correctly Predicted Eliminated,True,24.307088074814654,15.108544037407327,True,Correctly Predicted Eliminated,True,True
20,2,1.0,4,Nastia Liukin,64.0,Derek Hough,11.43,0.0,98.3,,2,0.017,1,3.0,False,Correctly Predicted Safe,False,9.624060150375941,10.52703007518797,False,Correctly Predicted Safe,True,False
20,2,4.0,7,Willow Shields,57.0,Mark Ballas,9.58,0.0,98.3,,7,0.017,7,11.0,False,Correctly Predicted Safe,False,8.571428571428571,9.075714285714286,False,Correctly Predicted Safe,True,False
20,2,3.0,2,Riker Lynch,63.0,Allison Holker,11.43,0.0,98.3,,3,0.017,3,6.0,False,Correctly Predicted Safe,False,9.473684210526317,10.451842105263157,False,Correctly Predicted Safe,True,False
20,2,1.0,1,Rumer Willis,64.0,Valentin Chmerkovskiy,11.43,0.0,98.3,,1,0.017,2,2.0,False,Correctly Predicted Safe,False,9.624060150375941,10.52703007518797,False,Correctly Predicted Safe,True,False
20,2,7.0,12,Redfoo,53.0,Emma Slater,0.85,0.0,8.69,,12,0.9131,12,19.0,False,Incorrectly Predicted Safe,False,7.969924812030076,4.409962406015038,True,Correctly Predicted Eliminated,True,True
20,2,7.0,9,Suzanne Somers,53.0,Tony Dovolani,6.13,0.01,98.31,,9,0.017,9,16.0,False,Correctly Predicted Safe,False,7.969924812030076,7.049962406015037,False,Correctly Predicted Safe,True,False
20,2,6.0,10,Michael Sam,54.0,Peta Murgatroyd,4.35,0.0,98.3,,10,0.017,10,16.0,False,Correctly Predicted Safe,False,8.1203007518797,6.23515037593985,False,Correctly Predicted Safe,True,False
20,2,5.0,6,Robert Herjavec,56.0,Kym Johnson,11.35,0.0,98.3,,6,0.017,4,11.0,False,Correctly Predicted Safe,False,8.421052631578947,9.885526315789473,False,Correctly Predicted Safe,True,False
20,2,7.0,8,Patti LaBelle,53.0,Artem Chigvintsev,7.89,0.01,98.31,,8,0.017,8,15.0,False,Correctly Predicted Safe,False,7.969924812030076,7.929962406015038,False,Correctly Predicted Safe,True,False
20,2,7.0,3,Noah Galloway,53.0,Sharna Burgess,11.43,0.01,98.31,,5,0.017,5,12.0,False,Correctly Predicted Safe,False,7.969924812030076,9.699962406015038,False,Correctly Predicted Safe,True,False
20,2,11.0,11,Charlotte McKinney,48.0,Keo Motsepe,2.69,0.76,99.06,,11,0.017,11,22.0,True,Incorrectly Predicted Eliminated,False,7.218045112781955,4.954022556390978,False,Correctly Predicted Safe,True,False
20,2,12.0,5,Chris Soules,47.0,Witney Carson,11.43,0.91,99.21,,4,0.017,6,16.0,False,Correctly Predicted Safe,False,7.067669172932331,9.248834586466165,False,Correctly Predicted Safe,True,False
20,3,1.0,2,Riker Lynch,34.0,Allison Holker,12.49,0.0,99.99,,1,0.0001,1,2.0,False,Correctly Predicted Safe,True,10.86261980830671,11.676309904153355,False,Correctly Predicted Safe,True,False
20,3,1.0,4,Nastia Liukin,34.0,Derek Hough,12.49,0.0,99.99,,2,0.0001,2,3.0,False,Correctly Predicted Safe,True,10.86261980830671,11.676309904153355,False,Correctly Predicted Safe,True,False
20,3,3.0,1,Rumer Willis,33.0,Valentin Chmerkovskiy,12.49,0.0,99.99,,5,0.0001,3,8.0,False,Correctly Predicted Safe,True,10.543130990415335,11.516565495207669,False,Correctly Predicted Safe,True,False
20,3,4.0,7,Willow Shields,32.0,Mark Ballas,9.13,0.0,99.99,,7,0.0001,7,11.0,False,Correctly Predicted Safe,True,10.223642172523961,9.676821086261981,False,Correctly Predicted Safe,True,False
20,3,5.0,3,Noah Galloway,30.0,Sharna Burgess,12.49,0.0,99.99,,3,0.0001,4,8.0,False,Correctly Predicted Safe,True,9.584664536741213,11.037332268370607,False,Correctly Predicted Safe,True,False
20,3,6.0,6,Robert Herjavec,29.0,Kym Johnson,11.33,0.0,99.99,,6,0.0001,6,12.0,False,Correctly Predicted Safe,True,9.26517571884984,10.297587859424919,False,Correctly Predicted Safe,True,False
20,3,7.0,5,Chris Soules,28.0,Witney Carson,12.49,0.0,99.99,,4,0.0001,5,11.0,False,Correctly Predicted Safe,True,8.945686900958465,10.717843450479233,False,Correctly Predicted Safe,True,False
20,3,8.0,9,Suzanne Somers,25.0,Tony Dovolani,5.25,0.0,99.99,,9,0.0001,9,17.0,False,Correctly Predicted Safe,True,7.987220447284344,6.618610223642172,False,Correctly Predicted Safe,True,False
20,3,9.0,10,Michael Sam,24.0,Peta Murgatroyd,3.21,0.0,99.99,,10,0.0001,10,19.0,False,Correctly Predicted Safe,True,7.667731629392971,5.438865814696486,False,Correctly Predicted Safe,True,False
20,3,10.0,11,Charlotte McKinney,22.0,Keo Motsepe,1.2,0.0,11.14,,11,0.8886,11,21.0,True,Correctly Predicted Eliminated,True,7.0287539936102235,4.114376996805111,True,Correctly Predicted Eliminated,True,True
20,3,10.0,8,Patti LaBelle,22.0,Artem Chigvintsev,7.45,0.01,100.0,,8,0.0001,8,18.0,False,Correctly Predicted Safe,True,7.0287539936102235,7.239376996805111,False,Correctly Predicted Safe,True,False
20,4,1.0,7,Willow Shields,39.0,Mark Ballas,8.4,0.0,98.43,,7,0.0157,7,8.0,False,Correctly Predicted Safe,False,12.0,10.2,False,Correctly Predicted Safe,True,False
20,4,2.0,4,Nastia Liukin,36.0,Derek Hough,13.83,0.0,98.43,,3,0.0157,1,5.0,False,Correctly Predicted Safe,False,11.076923076923077,12.45346153846154,False,Correctly Predicted Safe,True,False
20,4,3.0,1,Rumer Willis,35.0,Valentin Chmerkovskiy,13.83,0.0,98.43,,4,0.0157,2,7.0,False,Correctly Predicted Safe,False,10.76923076923077,12.299615384615386,False,Correctly Predicted Safe,True,False
20,4,4.0,2,Riker Lynch,34.0,Allison Holker,13.83,0.0,98.43,,1,0.0157,3,5.0,False,Correctly Predicted Safe,False,10.461538461538462,12.14576923076923,False,Correctly Predicted Safe,True,False
20,4,4.0,6,Robert Herjavec,34.0,Kym Johnson,11.12,0.0,98.43,,6,0.0157,6,10.0,False,Correctly Predicted Safe,False,10.461538461538462,10.79076923076923,False,Correctly Predicted Safe,True,False
20,4,6.0,3,Noah Galloway,32.0,Sharna Burgess,13.83,0.0,98.43,,2,0.0157,4,8.0,False,Correctly Predicted Safe,False,9.846153846153847,11.838076923076922,False,Correctly Predicted Safe,True,False
20,4,7.0,10,Michael Sam,30.0,Peta Murgatroyd,1.24,0.0,10.76,,10,0.8924,10,17.0,False,Incorrectly Predicted Safe,False,9.230769230769232,5.235384615384616,True,Correctly Predicted Eliminated,True,True
20,4,7.0,8,Patti LaBelle,30.0,Artem Chigvintsev,6.27,0.01,98.44,,8,0.0157,8,15.0,False,Correctly Predicted Safe,False,9.230769230769232,7.750384615384616,False,Correctly Predicted Safe,True,False
20,4,9.0,9,Suzanne Somers,28.0,Tony Dovolani,3.84,0.63,99.06,,9,0.0157,9,18.0,True,Incorrectly Predicted Eliminated,False,8.615384615384615,6.227692307692307,False,Correctly Predicted Safe,True,False
20,4,10.0,5,Chris Soules,27.0,Witney Carson,13.83,0.93,99.36,,5,0.0157,5,15.0,False,Correctly Predicted Safe,False,8.307692307692308,11.068846153846154,False,Correctly Predicted Safe,True,False
20,5,1.0,1,Rumer Willis,39.0,Valentin Chmerkovskiy,15.37,0.0,97.84,,2,0.0216,1,3.0,False,Correctly Predicted Safe,False,13.780918727915195,14.575459363957597,False,Correctly Predicted Safe,True,False
20,5,2.0,2,Riker Lynch,38.0,Allison Holker,15.37,0.0,97.84,,3,0.0216,2,5.0,False,Correctly Predicted Safe,False,13.427561837455832,14.398780918727915,False,Correctly Predicted Safe,True,False
20,5,2.0,4,Nastia Liukin,38.0,Derek Hough,15.37,0.0,97.84,,4,0.0216,3,6.0,False,Correctly Predicted Safe,False,13.427561837455832,14.398780918727915,False,Correctly Predicted Safe,True,False
20,5,4.0,7,Willow Shields,34.0,Mark Ballas,7.38,0.0,97.84,,7,0.0216,7,11.0,False,Correctly Predicted Safe,False,12.014134275618375,9.697067137809187,False,Correctly Predicted Safe,True,False
20,5,5.0,9,Suzanne Somers,28.0,Tony Dovolani,1.55,0.0,12.32,,9,0.8768,9,14.0,False,Incorrectly Predicted Safe,False,9.89399293286219,5.721996466431095,True,Correctly Predicted Eliminated,True,True
20,5,5.0,3,Noah Galloway,28.0,Sharna Burgess,15.37,0.01,97.85,,1,0.0216,4,6.0,False,Correctly Predicted Safe,False,9.89399293286219,12.631996466431094,False,Correctly Predicted Safe,True,False
20,5,7.0,8,Patti LaBelle,27.0,Artem Chigvintsev,4.68,0.36,98.2,,8,0.0216,8,15.0,False,Correctly Predicted Safe,False,9.540636042402827,7.110318021201413,False,Correctly Predicted Safe,True,False
20,5,7.0,5,Chris Soules,27.0,Witney Carson,13.91,0.36,98.2,,5,0.0216,5,12.0,False,Correctly Predicted Safe,False,9.540636042402827,11.725318021201414,False,Correctly Predicted Safe,True,False
20,5,9.0,6,Robert Herjavec,24.0,Kym Johnson,10.99,1.42,99.26,,6,0.0216,6,15.0,True,Incorrectly Predicted Eliminated,False,8.480565371024735,9.735282685512367,False,Correctly Predicted Safe,True,False
20,6,1.0,2,Riker Lynch,38.0,Allison Holker,17.5,0.0,99.8,,1,0.002,1,2.0,False,Correctly Predicted Safe,True,13.427561837455832,15.463780918727917,False,Correctly Predicted Safe,True,False
20,6,2.0,7,Willow Shields,36.5,Mark Ballas,5.52,0.0,99.8,,7,0.002,7,9.0,False,Correctly Predicted Safe,True,12.897526501766784,9.208763250883392,False,Correctly Predicted Safe,True,False
20,6,2.0,4,Nastia Liukin,36.5,Derek Hough,17.19,0.0,99.8,,4,0.002,2,6.0,False,Correctly Predicted Safe,True,12.897526501766784,15.043763250883393,False,Correctly Predicted Safe,True,False
20,6,4.0,1,Rumer Willis,35.5,Valentin Chmerkovskiy,17.5,0.0,99.8,,2,0.002,3,6.0,False,Correctly Predicted Safe,True,12.54416961130742,15.02208480565371,False,Correctly Predicted Safe,True,False
20,6,5.0,5,Chris Soules,35.0,Witney Carson,13.39,0.0,99.8,,5,0.002,5,10.0,False,Correctly Predicted Safe,True,12.36749116607774,12.87874558303887,False,Correctly Predicted Safe,True,False
20,6,6.0,3,Noah Galloway,34.0,Sharna Burgess,17.5,0.01,99.81,,3,0.002,4,9.0,False,Correctly Predicted Safe,True,12.014134275618375,14.757067137809187,False,Correctly Predicted Safe,True,False
20,6,6.0,8,Patti LaBelle,34.0,Artem Chigvintsev,1.79,0.0,12.98,,8,0.8702,8,14.0,True,Correctly Predicted Eliminated,True,12.014134275618375,6.902067137809187,True,Correctly Predicted Eliminated,True,True
20,6,8.0,6,Robert Herjavec,33.5,Kym Johnson,9.6,0.19,99.99,,6,0.002,6,14.0,False,Correctly Predicted Safe,True,11.837455830388691,10.718727915194346,False,Correctly Predicted Safe,True,False
20,7,1.0,4,Nastia Liukin,41.0,Derek Hough,16.97,0.0,91.68,,4,0.0832,4,5.0,False,Correctly Predicted Safe,False,16.141732283464567,16.55586614173228,False,Correctly Predicted Safe,True,False
20,7,2.0,7,Willow Shields,39.0,Mark Ballas,1.95,0.0,13.21,,7,0.8679,7,9.0,False,Incorrectly Predicted Safe,False,15.354330708661418,8.652165354330709,True,Correctly Predicted Eliminated,True,True
20,7,3.0,3,Noah Galloway,38.0,Sharna Burgess,20.24,0.4,92.09,,1,0.0832,1,4.0,False,Correctly Predicted Safe,False,14.960629921259844,17.600314960629923,False,Correctly Predicted Safe,True,False
20,7,4.0,2,Riker Lynch,37.0,Allison Holker,20.24,0.8,92.48,,3,0.0832,2,7.0,False,Correctly Predicted Safe,False,14.566929133858267,17.40346456692913,False,Correctly Predicted Safe,True,False
20,7,4.0,1,Rumer Willis,37.0,Valentin Chmerkovskiy,20.24,0.8,92.48,,2,0.0832,3,6.0,False,Correctly Predicted Safe,False,14.566929133858267,17.40346456692913,False,Correctly Predicted Safe,True,False
20,7,6.0,6,Robert Herjavec,31.0,Kym Johnson,7.65,3.16,94.84,,6,0.0832,6,12.0,True,Incorrectly Predicted Eliminated,False,12.204724409448819,9.92736220472441,False,Correctly Predicted Safe,True,False
20,7,6.0,5,Chris Soules,31.0,Witney Carson,12.71,3.16,94.84,,5,0.0832,5,11.0,False,Correctly Predicted Safe,False,12.204724409448819,12.45736220472441,False,Correctly Predicted Safe,True,False
20,8,1.0,1,Rumer Willis,40.0,Valentin Chmerkovskiy,23.64,0.0,99.75,,1,0.0025,1,2.0,False,Correctly Predicted Safe,True,18.912529550827422,21.27626477541371,False,Correctly Predicted Safe,True,False
20,8,2.0,2,Riker Lynch,39.0,Allison Holker,23.64,0.0,99.75,,2,0.0025,2,4.0,False,Correctly Predicted Safe,True,18.439716312056735,21.039858156028366,False,Correctly Predicted Safe,True,False
20,8,3.0,4,Nastia Liukin,38.0,Derek Hough,16.01,0.0,99.75,,4,0.0025,4,7.0,False,Correctly Predicted Safe,True,17.96690307328605,16.988451536643026,False,Correctly Predicted Safe,True,False
20,8,4.0,5,Chris Soules,32.0,Witney Carson,9.93,0.0,21.93,,5,0.7807,5,9.0,True,Correctly Predicted Eliminated,True,15.130023640661939,12.53001182033097,True,Correctly Predicted Eliminated,True,True
20,8,5.0,3,Noah Galloway,31.5,Sharna Burgess,23.49,0.25,100.0,,3,0.0025,3,8.0,False,Correctly Predicted Safe,True,14.893617021276595,19.191808510638296,False,Correctly Predicted Safe,True,False
20,8,6.0,6,Robert Herjavec,31.0,Kym Johnson,3.29,0.0,18.66,,6,0.8134,6,12.0,True,Correctly Predicted Eliminated,True,14.657210401891252,8.973605200945626,True,Correctly Predicted Eliminated,True,True
20,9,1.0,2,Riker Lynch,40.0,Allison Holker,35.69,0.01,98.07,,2,0.0194,2,3.0,False,Correctly Predicted Safe,False,25.477707006369428,30.583853503184713,False,Correctly Predicted Safe,True,False
20,9,1.0,4,Nastia Liukin,40.0,Derek Hough,5.48,0.0,24.51,,4,0.7549,4,5.0,False,Incorrectly Predicted Safe,False,25.477707006369428,15.478853503184714,True,Correctly Predicted Eliminated,True,True
20,9,3.0,1,Rumer Willis,39.0,Valentin Chmerkovskiy,37.76,0.65,98.71,,1,0.0194,1,4.0,False,Correctly Predicted Safe,False,24.840764331210192,31.300382165605093,False,Correctly Predicted Safe,True,False
20,9,4.0,3,Noah Galloway,38.0,Sharna Burgess,21.07,1.28,99.34,,3,0.0194,3,7.0,True,Incorrectly Predicted Eliminated,False,24.203821656050955,22.636910828025478,False,Correctly Predicted Safe,True,False
20,10,1.0,2,Riker Lynch,40.0,Allison Holker,35.52,0.0,49.99,,2,0.5001,2,3.0,True,Correctly Predicted Eliminated,True,34.48275862068966,35.00137931034483,True,Correctly Predicted Eliminated,True,True
20,10,1.0,1,Rumer Willis,40.0,Valentin Chmerkovskiy,54.2,32.19,100.0,,1,0.3219,1,2.0,False,Correctly Predicted Safe,True,34.48275862068966,44.341379310344834,False,Correctly Predicted Safe,True,False
20,10,3.0,3,Noah Galloway,36.0,Sharna Burgess,10.28,0.0,35.62,,3,0.6438,3,6.0,True,Correctly Predicted Eliminated,True,31.03448275862069,20.657241379310346,True,Correctly Predicted Eliminated,True,True
21,2,2.0,5,Tamar Braxton,47.5,Valentin Chmerkovskiy,10.49,0.0,98.99,,2,0.0101,2,4.0,False,Correctly Predicted Safe,True,9.125840537944283,9.807920268972142,False,Correctly Predicted Safe,True,False
21,2,1.0,1,Bindi Irwin,48.0,Derek Hough,10.49,0.0,98.99,,5,0.0101,1,6.0,False,Correctly Predicted Safe,True,9.221902017291066,9.855951008645533,False,Correctly Predicted Safe,True,False
21,2,5.0,6,Alexa PenaVega,45.0,Mark Ballas,10.49,0.0,98.99,,6,0.0101,5,11.0,False,Correctly Predicted Safe,True,8.645533141210375,9.567766570605187,False,Correctly Predicted Safe,True,False
